date,admin1,market,commodity,unit,price,currency,source
2024-04-01,Kenya,Mombasa,Sugar,KG,193.47,KES,Sample Data
2024-04-01,Kenya,Kisumu,Sugar,KG,189.5,KES,Sample Data
2024-04-01,Kenya,Nakuru,Sugar,KG,194.27,KES,Sample Data
2024-04-01,Kenya,Eldoret,Sugar,KG,177.77,KES,Sample Data
2024-04-01,Kenya,Nairobi,Cooking oil (vegetable),L,390.92,KES,Sample Data
2024-04-01,Kenya,Mombasa,Cooking oil (vegetable),L,406.44,KES,Sample Data
2024-04-01,Kenya,Kisumu,Cooking oil (vegetable),L,382.9,KES,Sample Data
2024-04-01,Kenya,Nakuru,Cooking oil (vegetable),L,394.51,KES,Sample Data
2024-04-01,Kenya,Eldoret,Cooking oil (vegetable),L,403.48,KES,Sample Data
2024-04-01,Kenya,Nairobi,Milk (fresh),L,83.09,KES,Sample Data
2024-04-01,Kenya,Mombasa,Milk (fresh),L,88.57,KES,Sample Data
2024-04-01,Kenya,Kisumu,Milk (fresh),L,87.26,KES,Sample Data
2024-04-01,Kenya,Nakuru,Milk (fresh),L,85.24,KES,Sample Data
2024-04-01,Kenya,Eldoret,Milk (fresh),L,88.31,KES,Sample Data
2024-04-01,Kenya,Nairobi,Eggs,Piece,20.53,KES,Sample Data
2024-04-01,Kenya,Mombasa,Eggs,Piece,21.2,KES,Sample Data
2024-04-01,Kenya,Kisumu,Eggs,Piece,20.54,KES,Sample Data
2024-04-01,Kenya,Nakuru,Eggs,Piece,22.21,KES,Sample Data
2024-04-01,Kenya,Eldoret,Eggs,Piece,21.64,KES,Sample Data
2024-05-01,Kenya,Nairobi,Maize (white),KG,60.62,KES,Sample Data
2024-05-01,Kenya,Mombasa,Maize (white),KG,62.42,KES,Sample Data
2024-05-01,Kenya,Kisumu,Maize (white),KG,62.47,KES,Sample Data
2024-05-01,Kenya,Nakuru,Maize (white),KG,60.75,KES,Sample Data
2024-05-01,Kenya,Eldoret,Maize (white),KG,60.74,KES,Sample Data
2024-05-01,Kenya,Nairobi,Rice,KG,176.06,KES,Sample Data
2024-05-01,Kenya,Mombasa,Rice,KG,168.91,KES,Sample Data
2024-05-01,Kenya,Kisumu,Rice,KG,176.75,KES,Sample Data
2024-05-01,Kenya,Nakuru,Rice,KG,173.52,KES,Sample Data
2024-05-01,Kenya,Eldoret,Rice,KG,165.3,KES,Sample Data
2024-05-01,Kenya,Nairobi,Wheat flour,KG,78.45,KES,Sample Data
2024-05-01,Kenya,Mombasa,Wheat flour,KG,75.78,KES,Sample Data
2024-05-01,Kenya,Kisumu,Wheat flour,KG,78.13,KES,Sample Data
2024-05-01,Kenya,Nakuru,Wheat flour,KG,77.75,KES,Sample Data
2024-05-01,Kenya,Eldoret,Wheat flour,KG,78.71,KES,Sample Data
2024-05-01,Kenya,Nairobi,Beans (dry),KG,160.06,KES,Sample Data
2024-05-01,Kenya,Mombasa,Beans (dry),KG,157.79,KES,Sample Data
2024-05-01,Kenya,Kisumu,Beans (dry),KG,149.65,KES,Sample Data
2024-05-01,Kenya,Nakuru,Beans (dry),KG,151.31,KES,Sample Data
2024-05-01,Kenya,Eldoret,Beans (dry),KG,156.1,KES,Sample Data
2024-05-01,Kenya,Nairobi,Sugar,KG,176.9,KES,Sample Data
2024-05-01,Kenya,Mombasa,Sugar,KG,190.28,KES,Sample Data
2024-05-01,Kenya,Kisumu,Sugar,KG,182.07,KES,Sample Data
2024-05-01,Kenya,Nakuru,Sugar,KG,183.17,KES,Sample Data
2024-05-01,Kenya,Eldoret,Sugar,KG,174.96,KES,Sample Data
2024-05-01,Kenya,Nairobi,Cooking oil (vegetable),L,396.05,KES,Sample Data
2024-05-01,Kenya,Mombasa,Cooking oil (vegetable),L,382.8,KES,Sample Data
2024-05-01,Kenya,Kisumu,Cooking oil (vegetable),L,405.23,KES,Sample Data
2024-05-01,Kenya,Nakuru,Cooking oil (vegetable),L,392.87,KES,Sample Data
2024-05-01,Kenya,Eldoret,Cooking oil (vegetable),L,383.37,KES,Sample Data
2024-05-01,Kenya,Nairobi,Milk (fresh),L,85.11,KES,Sample Data
2024-05-01,Kenya,Mombasa,Milk (fresh),L,86.82,KES,Sample Data
2024-05-01,Kenya,Kisumu,Milk (fresh),L,86.08,KES,Sample Data
2024-05-01,Kenya,Nakuru,Milk (fresh),L,85.33,KES,Sample Data
2024-05-01,Kenya,Eldoret,Milk (fresh),L,81.69,KES,Sample Data
2024-05-01,Kenya,Nairobi,Eggs,Piece,21.17,KES,Sample Data
2024-05-01,Kenya,Mombasa,Eggs,Piece,21.87,KES,Sample Data
2024-05-01,Kenya,Kisumu,Eggs,Piece,20.69,KES,Sample Data
2024-05-01,Kenya,Nakuru,Eggs,Piece,21.57,KES,Sample Data
2024-05-01,Kenya,Eldoret,Eggs,Piece,20.7,KES,Sample Data
2024-06-01,Kenya,Nairobi,Maize (white),KG,60.55,KES,Sample Data
2024-06-01,Kenya,Mombasa,Maize (white),KG,60.91,KES,Sample Data
2024-06-01,Kenya,Kisumu,Maize (white),KG,63.84,KES,Sample Data
2024-06-01,Kenya,Nakuru,Maize (white),KG,58.94,KES,Sample Data
2024-06-01,Kenya,Eldoret,Maize (white),KG,64.1,KES,Sample Data
2024-06-01,Kenya,Nairobi,Rice,KG,156.14,KES,Sample Data
2024-06-01,Kenya,Mombasa,Rice,KG,163.3,KES,Sample Data
2024-06-01,Kenya,Kisumu,Rice,KG,165.69,KES,Sample Data
2024-06-01,Kenya,Nakuru,Rice,KG,162.37,KES,Sample Data
2024-06-01,Kenya,Eldoret,Rice,KG,161.6,KES,Sample Data
2024-06-01,Kenya,Nairobi,Wheat flour,KG,77.56,KES,Sample Data
2024-06-01,Kenya,Mombasa,Wheat flour,KG,73.96,KES,Sample Data
2024-06-01,Kenya,Kisumu,Wheat flour,KG,74.36,KES,Sample Data
2024-06-01,Kenya,Nakuru,Wheat flour,KG,71.47,KES,Sample Data
2024-06-01,Kenya,Eldoret,Wheat flour,KG,78.2,KES,Sample Data
2024-06-01,Kenya,Nairobi,Beans (dry),KG,156.5,KES,Sample Data
2024-06-01,Kenya,Mombasa,Beans (dry),KG,149.27,KES,Sample Data
2024-06-01,Kenya,Kisumu,Beans (dry),KG,150.84,KES,Sample Data
2024-06-01,Kenya,Nakuru,Beans (dry),KG,147.2,KES,Sample Data
2024-06-01,Kenya,Eldoret,Beans (dry),KG,148.04,KES,Sample Data
2024-06-01,Kenya,Nairobi,Sugar,KG,180.8,KES,Sample Data
2024-06-01,Kenya,Mombasa,Sugar,KG,169.22,KES,Sample Data
2024-06-01,Kenya,Kisumu,Sugar,KG,178.49,KES,Sample Data
2024-06-01,Kenya,Nakuru,Sugar,KG,178.21,KES,Sample Data
2024-06-01,Kenya,Eldoret,Sugar,KG,182.07,KES,Sample Data
2024-06-01,Kenya,Nairobi,Cooking oil (vegetable),L,364.71,KES,Sample Data
2024-06-01,Kenya,Mombasa,Cooking oil (vegetable),L,396.44,KES,Sample Data
2024-06-01,Kenya,Kisumu,Cooking oil (vegetable),L,373.12,KES,Sample Data
2024-06-01,Kenya,Nakuru,Cooking oil (vegetable),L,368.0,KES,Sample Data
2024-06-01,Kenya,Eldoret,Cooking oil (vegetable),L,384.42,KES,Sample Data
2024-06-01,Kenya,Nairobi,Milk (fresh),L,85.04,KES,Sample Data
2024-06-01,Kenya,Mombasa,Milk (fresh),L,82.32,KES,Sample Data
2024-06-01,Kenya,Kisumu,Milk (fresh),L,78.06,KES,Sample Data
2024-06-01,Kenya,Nakuru,Milk (fresh),L,82.66,KES,Sample Data
2024-06-01,Kenya,Eldoret,Milk (fresh),L,83.99,KES,Sample Data
2024-06-01,Kenya,Nairobi,Eggs,Piece,21.28,KES,Sample Data
2024-06-01,Kenya,Mombasa,Eggs,Piece,21.14,KES,Sample Data
2024-06-01,Kenya,Kisumu,Eggs,Piece,19.71,KES,Sample Data
2024-06-01,Kenya,Nakuru,Eggs,Piece,19.44,KES,Sample Data
2024-06-01,Kenya,Eldoret,Eggs,Piece,20.43,KES,Sample Data
2024-07-01,Kenya,Nairobi,Maize (white),KG,61.95,KES,Sample Data
2024-07-01,Kenya,Mombasa,Maize (white),KG,59.13,KES,Sample Data
2024-07-01,Kenya,Kisumu,Maize (white),KG,62.11,KES,Sample Data
2024-07-01,Kenya,Nakuru,Maize (white),KG,62.08,KES,Sample Data
2024-07-01,Kenya,Eldoret,Maize (white),KG,61.1,KES,Sample Data
2024-07-01,Kenya,Nairobi,Rice,KG,152.1,KES,Sample Data
2024-07-01,Kenya,Mombasa,Rice,KG,160.35,KES,Sample Data
2024-07-01,Kenya,Kisumu,Rice,KG,150.78,KES,Sample Data
2024-07-01,Kenya,Nakuru,Rice,KG,164.67,KES,Sample Data
2024-07-01,Kenya,Eldoret,Rice,KG,153.4,KES,Sample Data
2024-07-01,Kenya,Nairobi,Wheat flour,KG,69.04,KES,Sample Data
2024-07-01,Kenya,Mombasa,Wheat flour,KG,74.95,KES,Sample Data
2024-07-01,Kenya,Kisumu,Wheat flour,KG,71.3,KES,Sample Data
2024-07-01,Kenya,Nakuru,Wheat flour,KG,72.84,KES,Sample Data
2024-07-01,Kenya,Eldoret,Wheat flour,KG,73.44,KES,Sample Data
2024-07-01,Kenya,Nairobi,Beans (dry),KG,146.36,KES,Sample Data
2024-07-01,Kenya,Mombasa,Beans (dry),KG,151.66,KES,Sample Data
2024-07-01,Kenya,Kisumu,Beans (dry),KG,146.42,KES,Sample Data
2024-07-01,Kenya,Nakuru,Beans (dry),KG,146.67,KES,Sample Data
2024-07-01,Kenya,Eldoret,Beans (dry),KG,140.06,KES,Sample Data
2024-07-01,Kenya,Nairobi,Sugar,KG,172.94,KES,Sample Data
2024-07-01,Kenya,Mombasa,Sugar,KG,171.59,KES,Sample Data
2024-07-01,Kenya,Kisumu,Sugar,KG,174.04,KES,Sample Data
2024-07-01,Kenya,Nakuru,Sugar,KG,170.18,KES,Sample Data
2024-07-01,Kenya,Eldoret,Sugar,KG,165.75,KES,Sample Data
2024-07-01,Kenya,Nairobi,Cooking oil (vegetable),L,364.46,KES,Sample Data
2024-07-01,Kenya,Mombasa,Cooking oil (vegetable),L,364.93,KES,Sample Data
2024-07-01,Kenya,Kisumu,Cooking oil (vegetable),L,368.03,KES,Sample Data
2024-07-01,Kenya,Nakuru,Cooking oil (vegetable),L,381.49,KES,Sample Data
2024-07-01,Kenya,Eldoret,Cooking oil (vegetable),L,368.88,KES,Sample Data
2024-07-01,Kenya,Nairobi,Milk (fresh),L,75.64,KES,Sample Data
2024-07-01,Kenya,Mombasa,Milk (fresh),L,79.55,KES,Sample Data
2024-07-01,Kenya,Kisumu,Milk (fresh),L,79.49,KES,Sample Data
2024-07-01,Kenya,Nakuru,Milk (fresh),L,75.13,KES,Sample Data
2024-07-01,Kenya,Eldoret,Milk (fresh),L,75.41,KES,Sample Data
2024-07-01,Kenya,Nairobi,Eggs,Piece,19.83,KES,Sample Data
2024-07-01,Kenya,Mombasa,Eggs,Piece,18.8,KES,Sample Data
2024-07-01,Kenya,Kisumu,Eggs,Piece,20.48,KES,Sample Data
2024-07-01,Kenya,Nakuru,Eggs,Piece,18.9,KES,Sample Data
2024-07-01,Kenya,Eldoret,Eggs,Piece,19.01,KES,Sample Data
2024-08-01,Kenya,Nairobi,Maize (white),KG,58.01,KES,Sample Data
2024-08-01,Kenya,Mombasa,Maize (white),KG,57.05,KES,Sample Data
2024-08-01,Kenya,Kisumu,Maize (white),KG,59.1,KES,Sample Data
2024-08-01,Kenya,Nakuru,Maize (white),KG,55.59,KES,Sample Data
2024-08-01,Kenya,Eldoret,Maize (white),KG,58.24,KES,Sample Data
2024-08-01,Kenya,Nairobi,Rice,KG,146.58,KES,Sample Data
2024-08-01,Kenya,Mombasa,Rice,KG,156.78,KES,Sample Data
2024-08-01,Kenya,Kisumu,Rice,KG,154.24,KES,Sample Data
2024-08-01,Kenya,Nakuru,Rice,KG,146.63,KES,Sample Data
2024-08-01,Kenya,Eldoret,Rice,KG,149.17,KES,Sample Data
2024-08-01,Kenya,Nairobi,Wheat flour,KG,74.08,KES,Sample Data
2024-08-01,Kenya,Mombasa,Wheat flour,KG,72.51,KES,Sample Data
2024-08-01,Kenya,Kisumu,Wheat flour,KG,69.98,KES,Sample Data
2024-08-01,Kenya,Nakuru,Wheat flour,KG,67.81,KES,Sample Data
2024-08-01,Kenya,Eldoret,Wheat flour,KG,72.95,KES,Sample Data
2024-08-01,Kenya,Nairobi,Beans (dry),KG,142.26,KES,Sample Data
2024-08-01,Kenya,Mombasa,Beans (dry),KG,147.91,KES,Sample Data
2024-08-01,Kenya,Kisumu,Beans (dry),KG,138.37,KES,Sample Data
2024-08-01,Kenya,Nakuru,Beans (dry),KG,145.74,KES,Sample Data
2024-08-01,Kenya,Eldoret,Beans (dry),KG,137.43,KES,Sample Data
2024-08-01,Kenya,Nairobi,Sugar,KG,173.4,KES,Sample Data
2024-08-01,Kenya,Mombasa,Sugar,KG,165.53,KES,Sample Data
2024-08-01,Kenya,Kisumu,Sugar,KG,175.74,KES,Sample Data
2024-08-01,Kenya,Nakuru,Sugar,KG,172.45,KES,Sample Data
2024-08-01,Kenya,Eldoret,Sugar,KG,171.33,KES,Sample Data
2024-08-01,Kenya,Nairobi,Cooking oil (vegetable),L,363.27,KES,Sample Data
2024-08-01,Kenya,Mombasa,Cooking oil (vegetable),L,372.37,KES,Sample Data
2024-08-01,Kenya,Kisumu,Cooking oil (vegetable),L,342.73,KES,Sample Data
2024-08-01,Kenya,Nakuru,Cooking oil (vegetable),L,346.18,KES,Sample Data
2024-08-01,Kenya,Eldoret,Cooking oil (vegetable),L,362.14,KES,Sample Data
2024-08-01,Kenya,Nairobi,Milk (fresh),L,77.36,KES,Sample Data
2024-08-01,Kenya,Mombasa,Milk (fresh),L,74.05,KES,Sample Data
2024-08-01,Kenya,Kisumu,Milk (fresh),L,76.33,KES,Sample Data
2024-08-01,Kenya,Nakuru,Milk (fresh),L,74.5,KES,Sample Data
2024-08-01,Kenya,Eldoret,Milk (fresh),L,80.47,KES,Sample Data
2024-08-01,Kenya,Nairobi,Eggs,Piece,20.35,KES,Sample Data
2024-08-01,Kenya,Mombasa,Eggs,Piece,19.01,KES,Sample Data
2024-08-01,Kenya,Kisumu,Eggs,Piece,19.27,KES,Sample Data
2024-08-01,Kenya,Nakuru,Eggs,Piece,19.01,KES,Sample Data
2024-08-01,Kenya,Eldoret,Eggs,Piece,19.46,KES,Sample Data
2024-09-01,Kenya,Nairobi,Maize (white),KG,57.43,KES,Sample Data
2024-09-01,Kenya,Mombasa,Maize (white),KG,58.04,KES,Sample Data
2024-09-01,Kenya,Kisumu,Maize (white),KG,59.06,KES,Sample Data
2024-09-01,Kenya,Nakuru,Maize (white),KG,56.74,KES,Sample Data
2024-09-01,Kenya,Eldoret,Maize (white),KG,58.01,KES,Sample Data
2024-09-01,Kenya,Nairobi,Rice,KG,156.75,KES,Sample Data
2024-09-01,Kenya,Mombasa,Rice,KG,158.54,KES,Sample Data
2024-09-01,Kenya,Kisumu,Rice,KG,155.47,KES,Sample Data
2024-09-01,Kenya,Nakuru,Rice,KG,147.53,KES,Sample Data
2024-09-01,Kenya,Eldoret,Rice,KG,152.29,KES,Sample Data
2024-09-01,Kenya,Nairobi,Wheat flour,KG,70.51,KES,Sample Data
2024-09-01,Kenya,Mombasa,Wheat flour,KG,66.73,KES,Sample Data
2024-09-01,Kenya,Kisumu,Wheat flour,KG,68.77,KES,Sample Data
2024-09-01,Kenya,Nakuru,Wheat flour,KG,66.7,KES,Sample Data
2024-09-01,Kenya,Eldoret,Wheat flour,KG,73.78,KES,Sample Data
2024-09-01,Kenya,Nairobi,Beans (dry),KG,140.38,KES,Sample Data
2024-09-01,Kenya,Mombasa,Beans (dry),KG,142.63,KES,Sample Data
2024-09-01,Kenya,Kisumu,Beans (dry),KG,139.39,KES,Sample Data
2024-09-01,Kenya,Nakuru,Beans (dry),KG,146.83,KES,Sample Data
2024-09-01,Kenya,Eldoret,Beans (dry),KG,133.77,KES,Sample Data
2024-09-01,Kenya,Nairobi,Sugar,KG,167.83,KES,Sample Data
2024-09-01,Kenya,Mombasa,Sugar,KG,168.21,KES,Sample Data
2024-09-01,Kenya,Kisumu,Sugar,KG,165.1,KES,Sample Data
2024-09-01,Kenya,Nakuru,Sugar,KG,174.0,KES,Sample Data
2024-09-01,Kenya,Eldoret,Sugar,KG,160.63,KES,Sample Data
2024-09-01,Kenya,Nairobi,Cooking oil (vegetable),L,347.02,KES,Sample Data
2024-09-01,Kenya,Mombasa,Cooking oil (vegetable),L,351.11,KES,Sample Data
2024-09-01,Kenya,Kisumu,Cooking oil (vegetable),L,361.82,KES,Sample Data
2024-09-01,Kenya,Nakuru,Cooking oil (vegetable),L,362.83,KES,Sample Data
2024-09-01,Kenya,Eldoret,Cooking oil (vegetable),L,343.14,KES,Sample Data
2024-09-01,Kenya,Nairobi,Milk (fresh),L,76.94,KES,Sample Data
2024-09-01,Kenya,Mombasa,Milk (fresh),L,75.06,KES,Sample Data
2024-09-01,Kenya,Kisumu,Milk (fresh),L,79.36,KES,Sample Data
2024-09-01,Kenya,Nakuru,Milk (fresh),L,77.98,KES,Sample Data
2024-09-01,Kenya,Eldoret,Milk (fresh),L,79.31,KES,Sample Data
2024-09-01,Kenya,Nairobi,Eggs,Piece,18.16,KES,Sample Data
2024-09-01,Kenya,Mombasa,Eggs,Piece,19.97,KES,Sample Data
2024-09-01,Kenya,Kisumu,Eggs,Piece,19.33,KES,Sample Data
2024-09-01,Kenya,Nakuru,Eggs,Piece,19.58,KES,Sample Data
2024-09-01,Kenya,Eldoret,Eggs,Piece,20.27,KES,Sample Data
2024-10-01,Kenya,Nairobi,Maize (white),KG,57.15,KES,Sample Data
2024-10-01,Kenya,Mombasa,Maize (white),KG,55.58,KES,Sample Data
2024-10-01,Kenya,Kisumu,Maize (white),KG,60.92,KES,Sample Data
2024-10-01,Kenya,Nakuru,Maize (white),KG,56.8,KES,Sample Data
2024-10-01,Kenya,Eldoret,Maize (white),KG,60.66,KES,Sample Data
2024-10-01,Kenya,Nairobi,Rice,KG,158.92,KES,Sample Data
2024-10-01,Kenya,Mombasa,Rice,KG,160.19,KES,Sample Data
2024-10-01,Kenya,Kisumu,Rice,KG,152.81,KES,Sample Data
2024-10-01,Kenya,Nakuru,Rice,KG,151.22,KES,Sample Data
2024-10-01,Kenya,Eldoret,Rice,KG,158.55,KES,Sample Data
2024-10-01,Kenya,Nairobi,Wheat flour,KG,69.94,KES,Sample Data
2024-10-01,Kenya,Mombasa,Wheat flour,KG,73.59,KES,Sample Data
2024-10-01,Kenya,Kisumu,Wheat flour,KG,75.12,KES,Sample Data
2024-10-01,Kenya,Nakuru,Wheat flour,KG,68.72,KES,Sample Data
2024-10-01,Kenya,Eldoret,Wheat flour,KG,73.28,KES,Sample Data
2024-10-01,Kenya,Nairobi,Beans (dry),KG,138.5,KES,Sample Data
2024-10-01,Kenya,Mombasa,Beans (dry),KG,140.14,KES,Sample Data
2024-10-01,Kenya,Kisumu,Beans (dry),KG,145.21,KES,Sample Data
2024-10-01,Kenya,Nakuru,Beans (dry),KG,138.82,KES,Sample Data
2024-10-01,Kenya,Eldoret,Beans (dry),KG,139.52,KES,Sample Data
2024-10-01,Kenya,Nairobi,Sugar,KG,173.96,KES,Sample Data
2024-10-01,Kenya,Mombasa,Sugar,KG,166.57,KES,Sample Data
2024-10-01,Kenya,Kisumu,Sugar,KG,176.34,KES,Sample Data
2024-10-01,Kenya,Nakuru,Sugar,KG,163.09,KES,Sample Data
2024-10-01,Kenya,Eldoret,Sugar,KG,166.68,KES,Sample Data
2024-10-01,Kenya,Nairobi,Cooking oil (vegetable),L,347.3,KES,Sample Data
2024-10-01,Kenya,Mombasa,Cooking oil (vegetable),L,348.86,KES,Sample Data
2024-10-01,Kenya,Kisumu,Cooking oil (vegetable),L,357.09,KES,Sample Data
2024-10-01,Kenya,Nakuru,Cooking oil (vegetable),L,379.05,KES,Sample Data
2024-10-01,Kenya,Eldoret,Cooking oil (vegetable),L,377.67,KES,Sample Data
2024-10-01,Kenya,Nairobi,Milk (fresh),L,80.28,KES,Sample Data
2024-10-01,Kenya,Mombasa,Milk (fresh),L,79.53,KES,Sample Data
2024-10-01,Kenya,Kisumu,Milk (fresh),L,79.59,KES,Sample Data
2024-10-01,Kenya,Nakuru,Milk (fresh),L,78.01,KES,Sample Data
2024-10-01,Kenya,Eldoret,Milk (fresh),L,78.09,KES,Sample Data
2024-10-01,Kenya,Nairobi,Eggs,Piece,19.12,KES,Sample Data
2024-10-01,Kenya,Mombasa,Eggs,Piece,20.28,KES,Sample Data
2024-10-01,Kenya,Kisumu,Eggs,Piece,20.41,KES,Sample Data
2024-10-01,Kenya,Nakuru,Eggs,Piece,19.83,KES,Sample Data
2024-10-01,Kenya,Eldoret,Eggs,Piece,20.17,KES,Sample Data
2024-11-01,Kenya,Nairobi,Maize (white),KG,59.22,KES,Sample Data
2024-11-01,Kenya,Mombasa,Maize (white),KG,58.06,KES,Sample Data
2024-11-01,Kenya,Kisumu,Maize (white),KG,62.0,KES,Sample Data
2024-11-01,Kenya,Nakuru,Maize (white),KG,58.87,KES,Sample Data
2024-11-01,Kenya,Eldoret,Maize (white),KG,58.3,KES,Sample Data
2024-11-01,Kenya,Nairobi,Rice,KG,164.67,KES,Sample Data
2024-11-01,Kenya,Mombasa,Rice,KG,167.02,KES,Sample Data
2024-11-01,Kenya,Kisumu,Rice,KG,155.72,KES,Sample Data
2024-11-01,Kenya,Nakuru,Rice,KG,162.05,KES,Sample Data
2024-11-01,Kenya,Eldoret,Rice,KG,164.77,KES,Sample Data
2024-11-01,Kenya,Nairobi,Wheat flour,KG,74.68,KES,Sample Data
2024-11-01,Kenya,Mombasa,Wheat flour,KG,76.39,KES,Sample Data
2024-11-01,Kenya,Kisumu,Wheat flour,KG,75.54,KES,Sample Data
2024-11-01,Kenya,Nakuru,Wheat flour,KG,76.38,KES,Sample Data
2024-11-01,Kenya,Eldoret,Wheat flour,KG,75.42,KES,Sample Data
2024-11-01,Kenya,Nairobi,Beans (dry),KG,153.5,KES,Sample Data
2024-11-01,Kenya,Mombasa,Beans (dry),KG,141.7,KES,Sample Data
2024-11-01,Kenya,Kisumu,Beans (dry),KG,153.63,KES,Sample Data
2024-11-01,Kenya,Nakuru,Beans (dry),KG,154.52,KES,Sample Data
2024-11-01,Kenya,Eldoret,Beans (dry),KG,149.82,KES,Sample Data
2024-11-01,Kenya,Nairobi,Sugar,KG,170.19,KES,Sample Data
2024-11-01,Kenya,Mombasa,Sugar,KG,170.82,KES,Sample Data
2024-11-01,Kenya,Kisumu,Sugar,KG,172.64,KES,Sample Data
2024-11-01,Kenya,Nakuru,Sugar,KG,166.09,KES,Sample Data
2024-11-01,Kenya,Eldoret,Sugar,KG,183.29,KES,Sample Data
2024-11-01,Kenya,Nairobi,Cooking oil (vegetable),L,370.63,KES,Sample Data
2024-11-01,Kenya,Mombasa,Cooking oil (vegetable),L,376.92,KES,Sample Data
2024-11-01,Kenya,Kisumu,Cooking oil (vegetable),L,390.87,KES,Sample Data
2024-11-01,Kenya,Nakuru,Cooking oil (vegetable),L,376.44,KES,Sample Data
2024-11-01,Kenya,Eldoret,Cooking oil (vegetable),L,394.29,KES,Sample Data
2024-11-01,Kenya,Nairobi,Milk (fresh),L,77.12,KES,Sample Data
2024-11-01,Kenya,Mombasa,Milk (fresh),L,81.41,KES,Sample Data
2024-11-01,Kenya,Kisumu,Milk (fresh),L,79.96,KES,Sample Data
2024-11-01,Kenya,Nakuru,Milk (fresh),L,77.98,KES,Sample Data
2024-11-01,Kenya,Eldoret,Milk (fresh),L,81.88,KES,Sample Data
2024-11-01,Kenya,Nairobi,Eggs,Piece,20.06,KES,Sample Data
2024-11-01,Kenya,Mombasa,Eggs,Piece,20.66,KES,Sample Data
2024-11-01,Kenya,Kisumu,Eggs,Piece,19.78,KES,Sample Data
2024-11-01,Kenya,Nakuru,Eggs,Piece,21.2,KES,Sample Data
2024-11-01,Kenya,Eldoret,Eggs,Piece,21.02,KES,Sample Data
2024-12-01,Kenya,Nairobi,Maize (white),KG,60.24,KES,Sample Data
2024-12-01,Kenya,Mombasa,Maize (white),KG,62.5,KES,Sample Data
2024-12-01,Kenya,Kisumu,Maize (white),KG,59.94,KES,Sample Data
2024-12-01,Kenya,Nakuru,Maize (white),KG,65.26,KES,Sample Data
2024-12-01,Kenya,Eldoret,Maize (white),KG,60.86,KES,Sample Data
2024-12-01,Kenya,Nairobi,Rice,KG,161.01,KES,Sample Data
2024-12-01,Kenya,Mombasa,Rice,KG,175.37,KES,Sample Data
2024-12-01,Kenya,Kisumu,Rice,KG,161.65,KES,Sample Data
2024-12-01,Kenya,Nakuru,Rice,KG,165.46,KES,Sample Data
2024-12-01,Kenya,Eldoret,Rice,KG,170.01,KES,Sample Data
2024-12-01,Kenya,Nairobi,Wheat flour,KG,73.94,KES,Sample Data
2024-12-01,Kenya,Mombasa,Wheat flour,KG,80.63,KES,Sample Data
2024-12-01,Kenya,Kisumu,Wheat flour,KG,73.66,KES,Sample Data
2024-12-01,Kenya,Nakuru,Wheat flour,KG,73.56,KES,Sample Data
2024-12-01,Kenya,Eldoret,Wheat flour,KG,79.3,KES,Sample Data
2024-12-01,Kenya,Nairobi,Beans (dry),KG,153.15,KES,Sample Data
2024-12-01,Kenya,Mombasa,Beans (dry),KG,154.14,KES,Sample Data
2024-12-01,Kenya,Kisumu,Beans (dry),KG,159.84,KES,Sample Data
2024-12-01,Kenya,Nakuru,Beans (dry),KG,158.07,KES,Sample Data
2024-12-01,Kenya,Eldoret,Beans (dry),KG,161.5,KES,Sample Data
2024-12-01,Kenya,Nairobi,Sugar,KG,190.85,KES,Sample Data
2024-12-01,Kenya,Mombasa,Sugar,KG,177.31,KES,Sample Data
2024-12-01,Kenya,Kisumu,Sugar,KG,190.99,KES,Sample Data
2024-12-01,Kenya,Nakuru,Sugar,KG,174.41,KES,Sample Data
2024-12-01,Kenya,Eldoret,Sugar,KG,179.13,KES,Sample Data
2024-12-01,Kenya,Nairobi,Cooking oil (vegetable),L,388.4,KES,Sample Data
2024-12-01,Kenya,Mombasa,Cooking oil (vegetable),L,404.17,KES,Sample Data
2024-12-01,Kenya,Kisumu,Cooking oil (vegetable),L,404.63,KES,Sample Data
2024-12-01,Kenya,Nakuru,Cooking oil (vegetable),L,384.84,KES,Sample Data
2024-12-01,Kenya,Eldoret,Cooking oil (vegetable),L,381.83,KES,Sample Data
2024-12-01,Kenya,Nairobi,Milk (fresh),L,81.49,KES,Sample Data
2024-12-01,Kenya,Mombasa,Milk (fresh),L,82.24,KES,Sample Data
2024-12-01,Kenya,Kisumu,Milk (fresh),L,82.97,KES,Sample Data
2024-12-01,Kenya,Nakuru,Milk (fresh),L,87.53,KES,Sample Data
2024-12-01,Kenya,Eldoret,Milk (fresh),L,82.57,KES,Sample Data
2024-12-01,Kenya,Nairobi,Eggs,Piece,21.91,KES,Sample Data
2024-12-01,Kenya,Mombasa,Eggs,Piece,20.59,KES,Sample Data
2024-12-01,Kenya,Kisumu,Eggs,Piece,20.63,KES,Sample Data
2024-12-01,Kenya,Nakuru,Eggs,Piece,21.57,KES,Sample Data
2024-12-01,Kenya,Eldoret,Eggs,Piece,21.27,KES,Sample Data
